account_id,name,delivery_address,phone_number,device_fingerprint,payout_account,ip_address,account_age_days,ground_truth_group,ground_truth_id
ACC01401,Arjun Bhatt,"House 393970, Block 753, Sector 12, Delhi - 110381",+91-7368944621,DEV-iOS-18-438744257976,1952680117@upi,53.164.142.189,416,ring,ring_01
ACC01402,Varun Kumar,"House 94169, Block 395, Hill Road, Hyderabad - 500270",+91-8588241968,DEV-iOS-18-438744257976,1952680117@upi,58.27.176.87,551,ring,ring_01
ACC01403,Diya Verma,"House 345876, Block 497, Ring Road, Mumbai - 400188",+91-7368944621,DEV-iOS-18-438744257976,1952680117@upi,124.7.158.97,261,ring,ring_01
ACC01404,Siddharth Chauhan,"House 480958, Block 242, Civil Lines, Mumbai - 400905",+91-7368944621,DEV-iOS-18-438744257976,1952680117@upi,114.56.44.98,139,ring,ring_01
ACC01405,Karan Bose,"House 111945, Block 403, MG Road, Delhi - 110062",+91-7368944621,DEV-iOS-18-438744257976,1952680117@upi,200.121.36.72,238,ring,ring_01
ACC01406,Saanvi Patel,"House 42161, Block 584, Station Road, Pune - 411900",+91-7368944621,DEV-iOS-18-438744257976,1952680117@upi,121.145.52.183,584,ring,ring_01
ACC01407,Kiara Agarwal,"House 347950, Block 506, MG Road, Ahmedabad - 380176",+91-7368944621,DEV-iOS-18-438744257976,1952680117@upi,31.93.69.232,702,ring,ring_01
ACC01408,Isha Nair,"House 917497, Block 51, Hill Road, Ludhiana - 141403",+91-9399480227,DEV-iOS-18-438744257976,1952680117@upi,218.241.37.127,459,ring,ring_01
ACC01409,Riya Rao,"House 905921, Block 552, Model Town, Pune - 411753",+91-7368944621,DEV-iOS-18-438744257976,1952680117@upi,191.157.138.141,872,ring,ring_01
ACC01410,Reyansh Agarwal,"House 457912, Block 81, MG Road, Hyderabad - 500486",+91-9247285414,DEV-iOS-18-438744257976,1952680117@upi,122.39.64.83,181,ring,ring_01
ACC01411,Aadhya Malhotra,"House 340306, Block 720, Civil Lines, Ahmedabad - 380893",+91-7368944621,DEV-iOS-18-438744257976,1952680117@upi,35.238.54.152,514,ring,ring_01
ACC01412,Priya Malhotra,"House 195510, Block 114, Lake View, Jaipur - 302756",+91-7368944621,DEV-iOS-18-438744257976,1952680117@upi,135.132.251.22,833,ring,ring_01
ACC01413,Ishaan Gupta,"House 860233, Block 734, Hill Road, Kolkata - 700013",+91-7368944621,DEV-iOS-18-438744257976,1952680117@upi,9.107.155.247,688,ring,ring_01
ACC01414,Aarav Patel,"House 603626, Block 219, Station Road, Ludhiana - 141794",+91-7368944621,DEV-Android-14-501174422544,9504465294@upi,145.149.93.161,859,ring,ring_01
ACC01415,Aarav Bhatt,"House 699407, Block 329, Station Road, Delhi - 110609",+91-7368944621,DEV-Android-13-103870185431,1952680117@upi,23.188.14.60,887,ring,ring_01
ACC01416,Varun Patel,"House 805564, Block 457, Model Town, Mumbai - 400413",+91-7368944621,DEV-iOS-18-438744257976,1952680117@upi,161.19.102.176,829,ring,ring_01
ACC01417,Vihaan Chauhan,"House 403505, Block 906, Green Avenue, Delhi - 110848",+91-9064164096,DEV-Android-14-922607442109,BANKACC-8211377221,96.48.45.177,670,ring,ring_02
ACC01418,Saanvi Joshi,"House 100134, Block 458, Station Road, Pune - 411203",+91-8117047622,DEV-macOS-15-474005867899,BANKACC-8211377221,133.106.108.17,795,ring,ring_02
ACC01419,Vihaan Joshi,"House 957281, Block 751, Model Town, Hyderabad - 500335",+91-8878162592,DEV-Android-14-922607442109,BANKACC-3403018477,105.55.251.204,381,ring,ring_02
ACC01420,Krishna Patel,"House 482695, Block 919, Hill Road, Delhi - 110443",+91-8676089417,DEV-Android-14-922607442109,BANKACC-8211377221,138.47.147.236,620,ring,ring_02
ACC01421,Nikhil Rao,"House 314216, Block 326, Park Street, Bengaluru - 560778",+91-8676089417,DEV-Android-14-309459785861,BANKACC-8211377221,138.163.8.214,58,ring,ring_02
ACC01422,Dev Iyer,"House 427531, Block 119, Model Town, Ludhiana - 141722",+91-7906463071,DEV-Android-14-922607442109,BANKACC-8211377221,76.159.2.80,797,ring,ring_02
ACC01423,Aditya Kumar,"House 573100, Block 881, MG Road, Chennai - 600082",+91-8676089417,DEV-Android-14-922607442109,BANKACC-8211377221,215.88.115.160,143,ring,ring_02
ACC01424,Aadhya Nair,"House 776398, Block 12, Lake View, Chennai - 600184",+91-8676089417,DEV-Android-14-922607442109,BANKACC-8211377221,142.212.236.161,111,ring,ring_02
ACC01425,Arjun Rao,"House 905301, Block 82, Civil Lines, Bengaluru - 560947",+91-8661582747,DEV-Android-14-922607442109,BANKACC-8211377221,23.91.163.195,481,ring,ring_02
ACC01426,Isha Pillai,"House 421467, Block 690, Civil Lines, Kolkata - 700593",+91-8676089417,DEV-Windows-11-297498833823,BANKACC-8211377221,146.193.49.104,643,ring,ring_02
ACC01427,Ananya Singh,"House 929458, Block 246, Lake View, Delhi - 110785",+91-8676089417,DEV-Android-14-922607442109,4136113194@upi,155.36.0.2,85,ring,ring_02
ACC01428,Siddharth Agarwal,"House 741100, Block 647, Civil Lines, Delhi - 110491",+91-8676089417,DEV-macOS-15-609759713605,BANKACC-9478519290,91.252.54.203,398,ring,ring_02
ACC01429,Tanvi Chatterjee,"House 989382, Block 773, Lake View, Mumbai - 400146",+91-9068721516,DEV-Windows-11-405004549738,BANKACC-8246714222,201.164.30.32,745,ring,ring_03
ACC01430,Sai Rao,"House 227545, Block 621, MG Road, Kolkata - 700729",+91-9068721516,DEV-Windows-11-405004549738,BANKACC-8246714222,90.190.138.55,558,ring,ring_03
ACC01431,Krishna Agarwal,"House 773727, Block 610, Hill Road, Kolkata - 700656",+91-8200832708,DEV-Windows-11-405004549738,BANKACC-2175846513,143.51.158.77,779,ring,ring_03
ACC01432,Yash Chatterjee,"House 140475, Block 403, MG Road, Mumbai - 400796",+91-9068721516,DEV-Windows-11-405004549738,BANKACC-8246714222,174.200.180.171,191,ring,ring_03
ACC01433,Simran Chatterjee,"House 395077, Block 815, Lake View, Bengaluru - 560311",+91-9068721516,DEV-Windows-11-405004549738,BANKACC-8246714222,54.227.222.71,389,ring,ring_03
ACC01434,Isha Verma,"House 240135, Block 103, Sector 12, Ludhiana - 141927",+91-9068721516,DEV-Windows-11-405004549738,BANKACC-8246714222,146.197.115.17,575,ring,ring_03
ACC01435,Riya Gupta,"House 683214, Block 633, Hill Road, Kolkata - 700551",+91-9068721516,DEV-Windows-11-405004549738,BANKACC-8246714222,73.157.224.80,269,ring,ring_03
ACC01436,Rohan Mehta,"House 617316, Block 944, Model Town, Kolkata - 700883",+91-9068721516,DEV-Windows-11-405004549738,BANKACC-8246714222,162.148.51.72,836,ring,ring_03
ACC01437,Meera Rao,"House 880019, Block 153, MG Road, Ahmedabad - 380994",+91-7765897953,DEV-iOS-18-800753711777,BANKACC-8125153078,20.204.74.188,49,ring,ring_04
ACC01438,Karan Pillai,"House 31507, Block 429, Lake View, Ahmedabad - 380439",+91-7438569874,DEV-iOS-18-800753711777,BANKACC-8125153078,207.4.199.106,656,ring,ring_04
ACC01439,Aditya Nair,"House 984641, Block 81, Hill Road, Ludhiana - 141586",+91-7765897953,DEV-Android-14-306566267335,BANKACC-8125153078,108.94.165.218,68,ring,ring_04
ACC01440,Rohan Iyer,"House 470816, Block 442, Model Town, Pune - 411463",+91-7765897953,DEV-iOS-18-800753711777,BANKACC-8125153078,64.32.114.171,834,ring,ring_04
ACC01441,Krishna Gupta,"House 654463, Block 628, Park Street, Mumbai - 400877",+91-7765897953,DEV-iOS-18-800753711777,BANKACC-8125153078,161.91.142.51,833,ring,ring_04
ACC01442,Krishna Mehta,"House 736236, Block 735, Hill Road, Hyderabad - 500787",+91-7034940642,DEV-iOS-18-800753711777,BANKACC-8125153078,65.93.11.85,324,ring,ring_04
ACC01443,Sai Rao,"House 522610, Block 61, Hill Road, Jaipur - 302323",+91-7765897953,DEV-iOS-18-800753711777,BANKACC-5964743976,170.40.181.170,421,ring,ring_04
ACC01444,Karan Patel,"House 162540, Block 544, Model Town, Ludhiana - 141941",+91-7765897953,DEV-iOS-18-800753711777,6781965737@upi,196.27.183.117,587,ring,ring_04
ACC01445,Aditya Nair,"House 836550, Block 359, Lake View, Pune - 411987",+91-7765897953,DEV-iOS-18-800753711777,BANKACC-8125153078,97.219.20.11,101,ring,ring_04
ACC01446,Pooja Nair,"House 646019, Block 361, Civil Lines, Chennai - 600664",+91-9371227065,DEV-iOS-18-800753711777,BANKACC-8125153078,108.241.210.237,103,ring,ring_04
ACC01447,Diya Mehta,"House 460698, Block 590, Hill Road, Pune - 411309",+91-7765897953,DEV-iOS-18-800753711777,BANKACC-8125153078,29.149.220.77,709,ring,ring_04
ACC01448,Diya Bhatt,"House 225357, Block 864, Sector 12, Jaipur - 302104",+91-7765897953,DEV-iOS-18-800753711777,BANKACC-8125153078,19.77.52.219,701,ring,ring_04
ACC01449,Meera Bose,"House 543856, Block 680, Hill Road, Bengaluru - 560112",+91-8969856108,DEV-iOS-18-800753711777,BANKACC-8125153078,45.204.84.115,310,ring,ring_04
ACC01450,Tanvi Rao,"House 916975, Block 706, Park Street, Pune - 411174",+91-7765897953,DEV-iOS-18-800753711777,BANKACC-8125153078,165.194.85.140,790,ring,ring_04
ACC01451,Vivaan Malhotra,"House 741707, Block 895, Sector 12, Ahmedabad - 380427",+91-7765897953,DEV-iOS-18-800753711777,BANKACC-8125153078,166.242.34.198,667,ring,ring_04
ACC01452,Myra Agarwal,"House 300131, Block 544, Model Town, Ahmedabad - 380937",+91-9360523057,DEV-iOS-18-413737530982,BANKACC-6551044727,195.228.154.49,130,ring,ring_05
ACC01453,Ishaan Mehta,"House 59807, Block 276, Hill Road, Jaipur - 302886",+91-9360523057,DEV-iOS-18-413737530982,5817156452@upi,30.142.92.58,607,ring,ring_05
ACC01454,Reyansh Singh,"House 768068, Block 319, Green Avenue, Bengaluru - 560277",+91-9360523057,DEV-iOS-18-413737530982,8482167980@upi,222.21.63.194,325,ring,ring_05
ACC01455,Krishna Patel,"House 688358, Block 577, Green Avenue, Kolkata - 700814",+91-9360523057,DEV-iOS-18-413737530982,BANKACC-6551044727,13.127.107.142,39,ring,ring_05
ACC01456,Nikhil Bose,"House 662975, Block 649, Green Avenue, Hyderabad - 500482",+91-9360523057,DEV-iOS-18-413737530982,BANKACC-6551044727,10.172.163.72,170,ring,ring_05
ACC01457,Aditya Nair,"House 795452, Block 576, Station Road, Mumbai - 400006",+91-9360523057,DEV-iOS-18-413737530982,BANKACC-6551044727,44.24.104.115,482,ring,ring_05
ACC01458,Nikhil Patel,"House 483203, Block 583, Sector 12, Mumbai - 400379",+91-9360523057,DEV-iOS-18-413737530982,BANKACC-6551044727,19.25.95.112,57,ring,ring_05
ACC01459,Tanvi Verma,"House 428074, Block 893, Sector 12, Delhi - 110396",+91-7086163372,DEV-iOS-18-413737530982,1443572227@upi,87.16.109.105,791,ring,ring_05
ACC01460,Ananya Kumar,"House 992694, Block 440, Hill Road, Delhi - 110246",+91-9360523057,DEV-iOS-18-413737530982,BANKACC-6551044727,180.70.110.217,547,ring,ring_05
ACC01461,Riya Pillai,"House 620311, Block 238, Station Road, Hyderabad - 500687",+91-9360523057,DEV-iOS-18-413737530982,BANKACC-6551044727,128.112.176.1,464,ring,ring_05
ACC01462,Priya Chatterjee,"House 974180, Block 576, Ring Road, Jaipur - 302417",+91-9360523057,DEV-Android-14-540592361145,BANKACC-1893769516,150.195.67.3,288,ring,ring_05
ACC01463,Nikhil Chatterjee,"House 20918, Block 561, Ring Road, Kolkata - 700819",+91-8466086622,DEV-iOS-18-413737530982,4218219456@upi,144.43.98.215,807,ring,ring_05
ACC01464,Saanvi Agarwal,"House 332406, Block 601, Model Town, Mumbai - 400831",+91-9360523057,DEV-iOS-18-413737530982,BANKACC-6551044727,168.164.181.165,276,ring,ring_05
ACC01465,Vihaan Bose,"House 136312, Block 613, Station Road, Hyderabad - 500402",+91-9360523057,DEV-iOS-18-413737530982,BANKACC-6551044727,92.208.162.119,764,ring,ring_05
ACC01466,Myra Bose,"House 414810, Block 442, Ring Road, Kolkata - 700189",+91-9293182845,DEV-Android-13-704718888551,5229482857@upi,201.20.133.218,53,ring,ring_06
ACC01467,Sai Bhatt,"House 649258, Block 786, Park Street, Mumbai - 400252",+91-9293182845,DEV-Android-13-704718888551,5229482857@upi,109.24.109.46,682,ring,ring_06
ACC01468,Yash Singh,"House 368918, Block 870, Park Street, Mumbai - 400756",+91-9293182845,DEV-Android-13-704718888551,5229482857@upi,53.224.14.137,879,ring,ring_06
ACC01469,Arjun Reddy,"House 798905, Block 403, Hill Road, Ahmedabad - 380203",+91-9293182845,DEV-Android-13-704718888551,5229482857@upi,187.107.191.220,326,ring,ring_06
ACC01470,Ishaan Sharma,"House 722604, Block 327, Hill Road, Hyderabad - 500749",+91-8925982598,DEV-Android-13-704718888551,BANKACC-4096903623,192.226.120.4,763,ring,ring_06
ACC01471,Myra Iyer,"House 770297, Block 39, Lake View, Delhi - 110153",+91-8740699235,DEV-Android-13-704718888551,5229482857@upi,191.219.26.28,272,ring,ring_06
ACC01472,Meera Iyer,"House 953580, Block 645, Civil Lines, Delhi - 110329",+91-8324781245,DEV-Android-13-704718888551,5229482857@upi,181.231.111.244,804,ring,ring_06
ACC01473,Varun Iyer,"House 855067, Block 105, Hill Road, Ludhiana - 141948",+91-9293182845,DEV-Android-13-704718888551,5229482857@upi,158.171.118.57,594,ring,ring_06
ACC01474,Varun Malhotra,"House 214582, Block 866, Lake View, Ludhiana - 141178",+91-9293182845,DEV-macOS-15-150029277043,5229482857@upi,87.203.103.82,740,ring,ring_06
ACC01475,Sai Agarwal,"House 93622, Block 693, Station Road, Hyderabad - 500261",+91-9293182845,DEV-Android-13-704718888551,5229482857@upi,188.133.143.19,772,ring,ring_06
ACC01476,Priya Patel,"House 660540, Block 503, Ring Road, Bengaluru - 560645",+91-7877871723,DEV-macOS-15-202403737982,9785021804@upi,141.5.226.225,835,ring,ring_07
ACC01477,Sai Verma,"House 677474, Block 715, Green Avenue, Chennai - 600625",+91-9104018126,DEV-Windows-11-591934092340,9785021804@upi,86.193.161.81,310,ring,ring_07
ACC01478,Pooja Malhotra,"House 450954, Block 320, Park Street, Chennai - 600636",+91-7877871723,DEV-macOS-15-202403737982,9785021804@upi,213.181.230.154,595,ring,ring_07
ACC01479,Pooja Bose,"House 517419, Block 25, Model Town, Ahmedabad - 380427",+91-7340168652,DEV-macOS-15-202403737982,9785021804@upi,208.216.212.53,711,ring,ring_07
ACC01480,Diya Agarwal,"House 44030, Block 66, Green Avenue, Chennai - 600922",+91-9092049738,DEV-macOS-15-202403737982,9785021804@upi,49.36.70.203,516,ring,ring_07
ACC01481,Kiara Patel,"House 78080, Block 420, Station Road, Bengaluru - 560785",+91-7877871723,DEV-macOS-15-202403737982,9785021804@upi,52.143.172.15,626,ring,ring_07
ACC01482,Krishna Rao,"House 651155, Block 47, Ring Road, Ludhiana - 141449",+91-8417342514,DEV-macOS-15-202403737982,9785021804@upi,75.79.124.240,507,ring,ring_07
ACC01483,Vivaan Joshi,"House 793808, Block 797, MG Road, Chennai - 600318",+91-9820141837,DEV-macOS-15-202403737982,9785021804@upi,198.63.27.188,159,ring,ring_07
ACC01484,Ananya Verma,"House 470772, Block 109, Station Road, Kolkata - 700667",+91-7855446062,DEV-Windows-11-443556529313,9785021804@upi,194.14.213.227,848,ring,ring_07
ACC01485,Ishaan Nair,"House 152940, Block 801, Model Town, Hyderabad - 500790",+91-7877871723,DEV-iOS-17-517375985720,9785021804@upi,213.208.178.56,835,ring,ring_07
ACC01486,Sai Chauhan,"House 524567, Block 593, Lake View, Pune - 411750",+91-7877871723,DEV-macOS-15-202403737982,9785021804@upi,62.25.245.94,755,ring,ring_07
ACC01487,Riya Nair,"House 393667, Block 858, Sector 12, Kolkata - 700313",+91-9071077507,DEV-macOS-15-202403737982,9785021804@upi,8.172.77.70,382,ring,ring_07
ACC01488,Aadhya Rao,"House 574603, Block 184, Civil Lines, Chennai - 600646",+91-7877871723,DEV-macOS-15-202403737982,9785021804@upi,154.79.190.189,858,ring,ring_07
ACC01489,Vihaan Kapoor,"House 470886, Block 506, Hill Road, Delhi - 110038",+91-7877871723,DEV-iOS-18-660587724163,9785021804@upi,21.72.164.153,756,ring,ring_07
ACC01490,Pooja Verma,"House 61102, Block 807, Lake View, Ludhiana - 141294",+91-7902462339,DEV-Windows-11-778750058498,9785021804@upi,198.221.221.61,602,ring,ring_07
ACC01491,Arjun Nair,"House 832899, Block 170, Ring Road, Bengaluru - 560305",+91-7877871723,DEV-Android-14-334790145374,2533516837@upi,108.4.111.93,316,ring,ring_07
ACC01492,Tanvi Agarwal,"House 183987, Block 160, Green Avenue, Delhi - 110668",+91-9594555644,DEV-iOS-17-160287626051,BANKACC-7108065313,28.74.207.89,191,ring,ring_08
ACC01493,Yash Kumar,"House 405259, Block 963, Green Avenue, Hyderabad - 500907",+91-7275557742,DEV-Windows-11-560720239586,BANKACC-7108065313,200.132.27.204,177,ring,ring_08
ACC01494,Karan Kapoor,"House 809685, Block 683, Ring Road, Chennai - 600236",+91-9935365848,DEV-iOS-17-160287626051,BANKACC-7108065313,186.26.73.77,538,ring,ring_08
ACC01495,Rohan Chatterjee,"House 543073, Block 467, Green Avenue, Ahmedabad - 380288",+91-9935365848,DEV-iOS-17-160287626051,BANKACC-7108065313,161.118.83.79,69,ring,ring_08
ACC01496,Pooja Gupta,"House 577353, Block 966, Ring Road, Pune - 411431",+91-9935365848,DEV-iOS-17-160287626051,BANKACC-7108065313,126.243.3.63,557,ring,ring_08
ACC01497,Vivaan Kapoor,"House 979126, Block 769, Sector 12, Mumbai - 400680",+91-9935365848,DEV-iOS-17-160287626051,BANKACC-7108065313,95.68.117.178,252,ring,ring_08
ACC01498,Dev Sharma,"House 90304, Block 96, Green Avenue, Ahmedabad - 380400",+91-7870690501,DEV-macOS-15-529645792186,BANKACC-8954787008,149.5.174.64,807,lookalike,lookalike_01
ACC01499,Varun Patel,"House 90304, Block 96, Green Avenue, Ahmedabad - 380400",+91-7894320230,DEV-macOS-15-148495806764,BANKACC-3943538201,209.219.188.73,297,lookalike,lookalike_01
ACC01500,Dev Chauhan,"House 90304, Block 96, Green Avenue, Ahmedabad - 380400",+91-9602286341,DEV-Android-14-348057528933,8475240277@upi,200.167.26.174,522,lookalike,lookalike_01
ACC01501,Aarav Kapoor,"House 90304, Block 96, Green Avenue, Ahmedabad - 380400",+91-7371568979,DEV-iOS-17-330239560836,5990448090@upi,190.89.54.78,833,lookalike,lookalike_01
ACC01502,Aditya Patel,"House 90304, Block 96, Green Avenue, Ahmedabad - 380400",+91-7803163198,DEV-Android-14-447367018873,7183145247@upi,37.68.142.194,805,lookalike,lookalike_01
ACC01503,Neha Kapoor,"House 90304, Block 96, Green Avenue, Ahmedabad - 380400",+91-7438314712,DEV-macOS-15-745702027181,7732392609@upi,177.125.61.67,127,lookalike,lookalike_01
ACC01504,Pooja Chatterjee,"House 90304, Block 96, Green Avenue, Ahmedabad - 380400",+91-7028698785,DEV-iOS-18-280056763767,BANKACC-1133920450,121.119.129.202,354,lookalike,lookalike_01
ACC01505,Aditya Agarwal,"House 90304, Block 96, Green Avenue, Ahmedabad - 380400",+91-9368431671,DEV-Windows-11-697068593499,BANKACC-8229281748,207.153.55.27,344,lookalike,lookalike_01
ACC01506,Yash Rao,"House 102010, Block 504, Civil Lines, Pune - 411952",+91-9100751198,DEV-Android-14-915861491921,BANKACC-5645901479,77.187.122.101,831,lookalike,lookalike_02
ACC01507,Diya Nair,"House 102010, Block 504, Civil Lines, Pune - 411952",+91-9659732807,DEV-Android-13-288895167014,BANKACC-7995673938,211.126.88.156,322,lookalike,lookalike_02
ACC01508,Tanvi Bose,"House 102010, Block 504, Civil Lines, Pune - 411952",+91-9328230245,DEV-Android-13-837136668262,8928765324@upi,13.57.11.36,115,lookalike,lookalike_02
ACC01509,Reyansh Malhotra,"House 102010, Block 504, Civil Lines, Pune - 411952",+91-8966363360,DEV-macOS-15-572052529122,3873745881@upi,119.239.204.108,100,lookalike,lookalike_02
ACC01510,Isha Iyer,"House 102010, Block 504, Civil Lines, Pune - 411952",+91-8759797253,DEV-Android-13-190556015737,BANKACC-2064692152,184.24.155.91,317,lookalike,lookalike_02
ACC01511,Krishna Agarwal,"House 102010, Block 504, Civil Lines, Pune - 411952",+91-9686389453,DEV-iOS-17-368404704085,BANKACC-7461765290,150.37.77.122,317,lookalike,lookalike_02
